Accuracy,Precision,Recall,random_state
0.92,0.6666666666666666,0.2857142857142857,60
0.8733333333333333,0.7,0.30434782608695654,61
0.8666666666666667,0.5833333333333334,0.3181818181818182,62
0.94,0.8888888888888888,0.5,63
0.88,0.8333333333333334,0.38461538461538464,64
0.88,0.5,0.2777777777777778,65
0.8466666666666667,0.6666666666666666,0.16,66
0.8733333333333333,0.5555555555555556,0.25,67
0.88,0.6666666666666666,0.2857142857142857,68
0.8466666666666667,0.6363636363636364,0.2692307692307692,69
0.8933333333333333,0.75,0.3,70
0.9066666666666666,0.5555555555555556,0.3333333333333333,71
0.88,0.875,0.2916666666666667,72
0.9133333333333333,0.8571428571428571,0.3333333333333333,73
0.9266666666666666,0.875,0.4117647058823529,74
0.8866666666666667,0.8,0.34782608695652173,75
0.9066666666666666,0.7,0.3888888888888889,76
0.8533333333333334,0.8333333333333334,0.19230769230769232,77
0.8866666666666667,0.6428571428571429,0.42857142857142855,78
0.8666666666666667,0.6666666666666666,0.3333333333333333,79
0.8933333333333333,0.625,0.2777777777777778,80
0.88,0.875,0.2916666666666667,81
0.9,0.8,0.2222222222222222,82
0.9066666666666666,0.7142857142857143,0.29411764705882354,83
0.8933333333333333,0.8333333333333334,0.4166666666666667,84
0.8733333333333333,0.5833333333333334,0.3333333333333333,85
0.8866666666666667,0.8,0.2,86
0.8933333333333333,0.8571428571428571,0.2857142857142857,87
0.9133333333333333,0.8,0.42105263157894735,88
0.86,0.6363636363636364,0.2916666666666667,89
0.92,0.8888888888888888,0.42105263157894735,90
0.8333333333333334,0.5833333333333334,0.25925925925925924,91
0.88,0.7,0.3181818181818182,92
0.8666666666666667,0.4,0.2222222222222222,93
0.86,0.4666666666666667,0.35,94
0.8666666666666667,0.625,0.22727272727272727,95
0.8733333333333333,1.0,0.24,96
0.88,0.8,0.3333333333333333,97
0.8933333333333333,0.8333333333333334,0.25,98
0.9133333333333333,0.7692307692307693,0.5,99
0.88,1.0,0.28,100
0.8333333333333334,0.21428571428571427,0.17647058823529413,101
0.9066666666666666,0.875,0.35,102
0.8866666666666667,0.7142857142857143,0.25,103
0.9333333333333333,0.7777777777777778,0.4666666666666667,104
0.9066666666666666,0.75,0.3333333333333333,105
0.8666666666666667,0.4166666666666667,0.2777777777777778,106
0.8933333333333333,0.625,0.2777777777777778,107
0.8866666666666667,0.8888888888888888,0.3333333333333333,108
0.8866666666666667,0.6666666666666666,0.45454545454545453,109
0.9,0.7272727272727273,0.4,110
0.9,0.7777777777777778,0.35,111
0.9,0.42857142857142855,0.21428571428571427,112
0.8933333333333333,0.8571428571428571,0.2857142857142857,113
0.8866666666666667,0.6,0.3157894736842105,114
0.8866666666666667,0.5,0.29411764705882354,115
0.8866666666666667,1.0,0.19047619047619047,116
0.8933333333333333,0.6428571428571429,0.45,117
0.88,0.5882352941176471,0.47619047619047616,118
0.9,0.6,0.35294117647058826,119
0.88,0.8571428571428571,0.2608695652173913,120
0.9133333333333333,0.6,0.4,121
0.8866666666666667,0.6,0.3157894736842105,122
0.92,0.8,0.5714285714285714,123
0.88,0.5,0.2777777777777778,124
0.8733333333333333,0.8333333333333334,0.21739130434782608,125
0.9,0.875,0.3333333333333333,126
0.88,0.75,0.15,127
0.88,0.8,0.3333333333333333,128
0.8866666666666667,0.5714285714285714,0.6,129
0.9266666666666666,0.8571428571428571,0.375,130
0.88,0.8,0.3333333333333333,131
0.8866666666666667,0.7272727272727273,0.36363636363636365,132
0.8933333333333333,0.5,0.375,133
0.8866666666666667,0.6363636363636364,0.35,134
0.86,0.6666666666666666,0.32,135
0.88,0.5,0.2777777777777778,136
0.8933333333333333,1.0,0.36,137
0.88,0.6,0.15789473684210525,138
0.88,0.6666666666666666,0.2857142857142857,139
0.94,0.8571428571428571,0.42857142857142855,140
0.9066666666666666,1.0,0.3333333333333333,141
0.9066666666666666,0.875,0.35,142
0.9,0.6,0.35294117647058826,143
0.92,0.7692307692307693,0.5263157894736842,144
0.9066666666666666,0.5833333333333334,0.4375,145
0.8866666666666667,0.8571428571428571,0.2727272727272727,146
0.8333333333333334,0.7272727272727273,0.26666666666666666,147
0.8266666666666667,0.5,0.2692307692307692,148
0.8466666666666667,0.6666666666666666,0.23076923076923078,149
0.86,0.45454545454545453,0.25,150
0.9,0.6153846153846154,0.4444444444444444,151
0.8533333333333334,0.5555555555555556,0.21739130434782608,152
0.9066666666666666,0.6,0.2,153
0.86,1.0,0.2222222222222222,154
0.8866666666666667,0.45454545454545453,0.3125,155
0.8533333333333334,0.625,0.20833333333333334,156
0.8666666666666667,0.75,0.25,157
0.8866666666666667,0.875,0.30434782608695654,158
0.8866666666666667,0.5625,0.47368421052631576,159
0.88,0.875,0.2916666666666667,160
0.86,0.5,0.23809523809523808,161
0.9133333333333333,0.8888888888888888,0.4,162
0.8733333333333333,0.6,0.2857142857142857,163
0.8533333333333334,0.47619047619047616,0.47619047619047616,164
0.8866666666666667,0.8,0.34782608695652173,165
0.8733333333333333,0.7777777777777778,0.2916666666666667,166
0.86,0.5833333333333334,0.30434782608695654,167
0.9066666666666666,0.7272727272727273,0.42105263157894735,168
0.9,0.5,0.5333333333333333,169
0.8733333333333333,0.7142857142857143,0.22727272727272727,170
0.9,0.6363636363636364,0.3888888888888889,171
0.8733333333333333,0.5,0.3684210526315789,172
0.8933333333333333,0.5,0.3125,173
0.88,0.875,0.2916666666666667,174
0.9,0.7777777777777778,0.35,175
0.9,0.7777777777777778,0.35,176
0.8666666666666667,1.0,0.2,177
0.8466666666666667,0.47058823529411764,0.36363636363636365,178
0.84,0.42857142857142855,0.13043478260869565,179
0.9266666666666666,0.7,0.4666666666666667,180
0.9,0.75,0.42857142857142855,181
0.9133333333333333,0.6666666666666666,0.375,182
0.8866666666666667,0.6666666666666666,0.3,183
0.8666666666666667,0.6666666666666666,0.2608695652173913,184
0.8666666666666667,0.5555555555555556,0.45454545454545453,185
0.9066666666666666,0.45454545454545453,0.38461538461538464,186
0.92,0.6,0.42857142857142855,187
0.8933333333333333,0.8571428571428571,0.2857142857142857,188
0.8533333333333334,0.6923076923076923,0.3333333333333333,189
0.9133333333333333,0.5714285714285714,0.5333333333333333,190
0.9133333333333333,0.75,0.47368421052631576,191
0.8733333333333333,0.4666666666666667,0.3888888888888889,192
0.8866666666666667,0.8888888888888888,0.3333333333333333,193
0.9066666666666666,0.6666666666666666,0.6,194
0.8733333333333333,0.875,0.28,195
0.8866666666666667,0.6666666666666666,0.21052631578947367,196
0.9133333333333333,0.3333333333333333,0.3,197
0.8733333333333333,0.75,0.14285714285714285,198
0.9,0.3333333333333333,0.25,199
0.86,0.8,0.4,200
0.8866666666666667,0.5454545454545454,0.3333333333333333,201
0.8933333333333333,0.625,0.2777777777777778,202
0.9133333333333333,0.7142857142857143,0.3125,203
0.8733333333333333,0.6363636363636364,0.3181818181818182,204
0.8866666666666667,1.0,0.2916666666666667,205
0.9,0.6666666666666666,0.42105263157894735,206
0.8933333333333333,0.5,0.125,207
0.8666666666666667,0.6666666666666666,0.18181818181818182,208
0.8933333333333333,0.6923076923076923,0.42857142857142855,209
0.88,0.75,0.2727272727272727,210
0.92,0.875,0.3888888888888889,211
0.9266666666666666,0.7142857142857143,0.35714285714285715,212
0.8666666666666667,0.5454545454545454,0.2857142857142857,213
0.92,1.0,0.25,214
0.86,0.4117647058823529,0.3888888888888889,215
0.88,1.0,0.3076923076923077,216
0.8733333333333333,0.6428571428571429,0.391304347826087,217
0.8666666666666667,0.75,0.25,218
0.8333333333333334,0.42857142857142855,0.125,219
0.86,0.75,0.24,220
0.9066666666666666,0.6666666666666666,0.25,221
0.8933333333333333,1.0,0.2727272727272727,222
0.88,0.875,0.2916666666666667,223
0.8533333333333334,0.3076923076923077,0.23529411764705882,224
0.9066666666666666,0.875,0.35,225
0.86,0.5,0.19047619047619047,226
0.8533333333333334,0.5,0.18181818181818182,227
0.8333333333333334,0.5833333333333334,0.25925925925925924,228
0.86,0.6363636363636364,0.2916666666666667,229
0.8933333333333333,1.0,0.3333333333333333,230
0.86,0.5833333333333334,0.30434782608695654,231
0.86,0.6666666666666666,0.32,232
0.9066666666666666,0.8666666666666667,0.52,233
0.8733333333333333,0.6666666666666666,0.19047619047619047,234
0.86,0.6666666666666666,0.25,235
0.88,0.5555555555555556,0.2631578947368421,236
0.9066666666666666,0.7272727272727273,0.42105263157894735,237
0.8933333333333333,0.55,0.6111111111111112,238
0.8866666666666667,0.6363636363636364,0.35,239
0.8866666666666667,0.7,0.3333333333333333,240
0.9133333333333333,0.6666666666666666,0.5555555555555556,241
0.84,1.0,0.1724137931034483,242
0.8733333333333333,0.6666666666666666,0.19047619047619047,243
0.8933333333333333,0.875,0.3181818181818182,244
0.8866666666666667,0.8333333333333334,0.4,245
0.9,0.6666666666666666,0.23529411764705882,246
0.8666666666666667,0.75,0.34615384615384615,247
0.88,0.6923076923076923,0.391304347826087,248
0.9066666666666666,0.6666666666666666,0.25,249
0.8933333333333333,0.7142857142857143,0.2631578947368421,250
0.88,0.6666666666666666,0.43478260869565216,251
0.9133333333333333,0.8,0.42105263157894735,252
0.9,0.75,0.42857142857142855,253
0.9066666666666666,0.7142857142857143,0.5,254
0.84,0.75,0.21428571428571427,255
0.84,0.4166666666666667,0.22727272727272727,256
0.8866666666666667,0.7777777777777778,0.3181818181818182,257
0.8933333333333333,0.8333333333333334,0.25,258
0.8333333333333334,0.5833333333333334,0.25925925925925924,259
0.8866666666666667,1.0,0.15,260
0.8866666666666667,0.7777777777777778,0.3181818181818182,261
0.88,0.8888888888888888,0.32,262
0.8533333333333334,0.5,0.3181818181818182,263
0.84,0.6666666666666666,0.3448275862068966,264
0.8933333333333333,0.75,0.3,265
0.8933333333333333,0.5,0.25,266
0.8733333333333333,0.6,0.2857142857142857,267
0.9066666666666666,1.0,0.391304347826087,268
0.8933333333333333,0.8333333333333334,0.25,269
0.88,0.5,0.2777777777777778,270
0.9133333333333333,0.7,0.4117647058823529,271
0.9066666666666666,0.7777777777777778,0.3684210526315789,272
0.92,0.8181818181818182,0.47368421052631576,273
0.9,0.5,0.2,274
0.9333333333333333,0.8571428571428571,0.4,275
0.88,0.8,0.3333333333333333,276
0.9066666666666666,0.5833333333333334,0.4375,277
0.8933333333333333,0.8571428571428571,0.2857142857142857,278
0.86,0.45454545454545453,0.25,279
0.8666666666666667,0.5714285714285714,0.19047619047619047,280
0.8866666666666667,0.75,0.15789473684210525,281
0.84,0.875,0.23333333333333334,282
0.8933333333333333,0.6,0.47368421052631576,283
0.9066666666666666,0.8571428571428571,0.3157894736842105,284
0.9,0.8571428571428571,0.3,285
0.8666666666666667,0.6666666666666666,0.3333333333333333,286
0.9133333333333333,0.6875,0.5789473684210527,287
0.8733333333333333,0.875,0.28,288
0.88,0.6666666666666666,0.2857142857142857,289
0.9,0.6428571428571429,0.47368421052631576,290
0.8866666666666667,0.42857142857142855,0.1875,291
0.94,0.8333333333333334,0.38461538461538464,292
0.8866666666666667,0.6,0.16666666666666666,293
0.88,0.5714285714285714,0.21052631578947367,294
0.8866666666666667,0.7142857142857143,0.25,295
0.88,0.5714285714285714,0.21052631578947367,296
0.8933333333333333,0.6923076923076923,0.42857142857142855,297
0.88,0.75,0.15,298
0.9,0.7857142857142857,0.4782608695652174,299
0.8733333333333333,0.6666666666666666,0.2727272727272727,300
0.9133333333333333,1.0,0.38095238095238093,301
0.9,0.8333333333333334,0.43478260869565216,302
0.88,0.7777777777777778,0.30434782608695654,303
0.88,0.8181818181818182,0.36,304
0.8733333333333333,0.7272727272727273,0.3333333333333333,305
0.8866666666666667,0.6,0.45,306
0.8933333333333333,0.9,0.375,307
0.8666666666666667,0.6,0.2727272727272727,308
0.8666666666666667,0.75,0.34615384615384615,309
0.8666666666666667,0.5,0.25,310
0.8533333333333334,0.6666666666666666,0.24,311
0.92,0.5714285714285714,0.5714285714285714,312
0.88,0.8,0.4444444444444444,313
0.8333333333333334,0.7272727272727273,0.26666666666666666,314
0.88,0.625,0.25,315
0.8733333333333333,0.8181818181818182,0.34615384615384615,316
0.88,0.7272727272727273,0.34782608695652173,317
0.9066666666666666,0.9,0.4090909090909091,318
0.86,0.6666666666666666,0.17391304347826086,319
0.8733333333333333,0.75,0.2608695652173913,320
0.88,0.8888888888888888,0.32,321
0.9133333333333333,0.8181818181818182,0.45,322
0.8666666666666667,0.6363636363636364,0.30434782608695654,323
0.8733333333333333,0.375,0.17647058823529413,324
0.88,0.5,0.16666666666666666,325
0.8933333333333333,0.35714285714285715,0.4166666666666667,326
0.9066666666666666,0.8,0.4,327
0.9133333333333333,0.5833333333333334,0.4666666666666667,328
0.8733333333333333,0.4666666666666667,0.3888888888888889,329
0.8866666666666667,0.6363636363636364,0.35,330
0.9,0.8333333333333334,0.2631578947368421,331
0.86,0.75,0.3333333333333333,332
0.9266666666666666,0.8,0.47058823529411764,333
0.8933333333333333,0.5333333333333333,0.47058823529411764,334
0.86,1.0,0.19230769230769232,335
0.8866666666666667,1.0,0.19047619047619047,336
0.8866666666666667,0.6363636363636364,0.35,337
0.9266666666666666,0.8,0.2857142857142857,338
0.9,0.6,0.5,339
0.9333333333333333,0.9,0.5,340
0.9,0.8,0.38095238095238093,341
0.9266666666666666,0.8181818181818182,0.5,342
0.8733333333333333,0.6363636363636364,0.3181818181818182,343
0.8933333333333333,1.0,0.2,344
0.8733333333333333,0.7142857142857143,0.4,345
0.92,1.0,0.4,346
0.8666666666666667,0.25,0.05555555555555555,347
0.9133333333333333,0.6,0.21428571428571427,348
0.8733333333333333,0.5454545454545454,0.3,349
0.9133333333333333,0.75,0.35294117647058826,350
0.8666666666666667,0.375,0.16666666666666666,351
0.8666666666666667,0.6153846153846154,0.34782608695652173,352
0.9133333333333333,0.8,0.25,353
0.9,0.5714285714285714,0.47058823529411764,354
0.9,0.8571428571428571,0.3,355
0.8933333333333333,0.5454545454545454,0.35294117647058826,356
0.8733333333333333,0.8333333333333334,0.21739130434782608,357
0.8866666666666667,1.0,0.2608695652173913,358
0.9066666666666666,0.6923076923076923,0.47368421052631576,359
0.8666666666666667,0.5555555555555556,0.23809523809523808,360
0.86,0.6470588235294118,0.4230769230769231,361
0.92,0.8333333333333334,0.3125,362
0.9266666666666666,0.6666666666666666,0.42857142857142855,363
0.8333333333333334,0.5,0.12,364
0.8666666666666667,0.6923076923076923,0.36,365
0.8666666666666667,0.625,0.22727272727272727,366
0.9,0.7272727272727273,0.4,367
0.8933333333333333,0.8333333333333334,0.25,368
0.8733333333333333,0.5,0.2631578947368421,369
0.8533333333333334,0.5789473684210527,0.44,370
0.8933333333333333,0.5,0.4375,371
0.8666666666666667,0.625,0.22727272727272727,372
0.9333333333333333,0.875,0.4375,373
0.8533333333333334,0.8888888888888888,0.27586206896551724,374
0.9066666666666666,0.8333333333333334,0.2777777777777778,375
0.8466666666666667,0.7142857142857143,0.19230769230769232,376
0.88,0.75,0.2727272727272727,377
0.8533333333333334,0.7,0.2692307692307692,378
0.9266666666666666,0.6111111111111112,0.7333333333333333,379
0.8733333333333333,1.0,0.20833333333333334,380
0.9133333333333333,1.0,0.1875,381
0.9066666666666666,0.6363636363636364,0.4117647058823529,382
0.8866666666666667,0.6666666666666666,0.3,383
0.8666666666666667,0.5454545454545454,0.2857142857142857,384
0.8733333333333333,0.6,0.15,385
0.8933333333333333,0.6666666666666666,0.4,386
0.9333333333333333,0.8,0.5,387
0.8733333333333333,0.7142857142857143,0.22727272727272727,388
0.9,1.0,0.34782608695652173,389
0.86,0.6153846153846154,0.3333333333333333,390
0.8933333333333333,0.6,0.17647058823529413,391
0.8666666666666667,0.7777777777777778,0.28,392
0.9066666666666666,0.5,0.2857142857142857,393
0.8666666666666667,0.4444444444444444,0.21052631578947367,394
0.84,0.6428571428571429,0.32142857142857145,395
0.8933333333333333,0.6,0.17647058823529413,396
0.8533333333333334,0.6666666666666666,0.16666666666666666,397
0.8866666666666667,0.8333333333333334,0.23809523809523808,398
0.7866666666666666,0.4666666666666667,0.22580645161290322,399
0.8533333333333334,0.75,0.32142857142857145,400
0.9133333333333333,0.7777777777777778,0.3888888888888889,401
0.88,0.5454545454545454,0.3157894736842105,402
0.8866666666666667,0.5,0.23529411764705882,403
0.9066666666666666,0.875,0.35,404
0.8866666666666667,0.7142857142857143,0.25,405
0.9066666666666666,0.6923076923076923,0.47368421052631576,406
0.9133333333333333,0.8888888888888888,0.4,407
0.86,0.7777777777777778,0.2692307692307692,408
0.8733333333333333,0.5,0.2631578947368421,409
0.8533333333333334,0.6428571428571429,0.34615384615384615,410
0.86,0.8,0.2962962962962963,411
0.88,0.5,0.2222222222222222,412
0.9266666666666666,0.8333333333333334,0.5263157894736842,413
0.92,0.8,0.4444444444444444,414
0.9,0.2857142857142857,0.4444444444444444,415
0.9133333333333333,1.0,0.38095238095238093,416
0.9,1.0,0.2857142857142857,417
0.8666666666666667,0.5,0.2,418
0.84,0.7,0.25,419
0.92,0.6666666666666666,0.4,420
0.8733333333333333,0.375,0.17647058823529413,421
0.8733333333333333,0.75,0.2608695652173913,422
0.8533333333333334,0.5454545454545454,0.2608695652173913,423
0.8933333333333333,0.7272727272727273,0.38095238095238093,424
0.8666666666666667,0.8,0.3076923076923077,425
0.8666666666666667,0.5,0.25,426
0.8933333333333333,0.5,0.1875,427
0.8666666666666667,0.4,0.2222222222222222,428
0.9,0.6666666666666666,0.3333333333333333,429
0.9266666666666666,0.5833333333333334,0.5384615384615384,430
0.8866666666666667,1.0,0.22727272727272727,431
0.8733333333333333,1.0,0.24,432
0.8666666666666667,0.8,0.3076923076923077,433
0.9066666666666666,0.6666666666666666,0.4444444444444444,434
0.8866666666666667,1.0,0.2608695652173913,435
0.9066666666666666,0.6,0.375,436
0.8933333333333333,0.45454545454545453,0.3333333333333333,437
0.9133333333333333,0.6363636363636364,0.4375,438
0.8733333333333333,0.8571428571428571,0.25,439
0.8933333333333333,0.75,0.4090909090909091,440
0.8933333333333333,0.6666666666666666,0.2222222222222222,441
0.88,1.0,0.18181818181818182,442
0.9,0.8333333333333334,0.43478260869565216,443
0.86,0.6,0.2608695652173913,444
0.9066666666666666,0.8333333333333334,0.2777777777777778,445
0.8666666666666667,0.8,0.17391304347826086,446
0.8933333333333333,0.6153846153846154,0.42105263157894735,447
0.8733333333333333,0.6,0.2857142857142857,448
0.8933333333333333,0.6470588235294118,0.5238095238095238,449
0.92,0.8333333333333334,0.3125,450
0.9133333333333333,0.6875,0.5789473684210527,451
0.9066666666666666,0.6,0.5294117647058824,452
0.92,0.7,0.4375,453
0.88,0.7777777777777778,0.30434782608695654,454
0.8666666666666667,0.7142857142857143,0.21739130434782608,455
0.8533333333333334,0.5,0.3181818181818182,456
0.8933333333333333,0.7142857142857143,0.2631578947368421,457
0.9,0.5454545454545454,0.375,458
0.8466666666666667,0.875,0.2413793103448276,459
0.86,0.7777777777777778,0.2692307692307692,460
0.9066666666666666,0.75,0.3333333333333333,461
0.8533333333333334,0.5384615384615384,0.30434782608695654,462
0.84,0.6666666666666666,0.15384615384615385,463
0.86,0.5,0.3333333333333333,464
0.9066666666666666,0.6875,0.55,465
0.9133333333333333,0.7142857142857143,0.5263157894736842,466
0.8733333333333333,0.5714285714285714,0.2,467
0.8533333333333334,0.75,0.23076923076923078,468
0.8266666666666667,0.6,0.1111111111111111,469
0.9,0.6923076923076923,0.45,470
0.9,0.7272727272727273,0.4,471
0.8733333333333333,0.8333333333333334,0.21739130434782608,472
0.9066666666666666,0.8,0.4,473
0.8666666666666667,0.2222222222222222,0.13333333333333333,474
0.8733333333333333,0.8,0.32,475
0.8733333333333333,0.8,0.32,476
0.9,0.75,0.42857142857142855,477
0.88,0.875,0.2916666666666667,478
0.9066666666666666,0.8461538461538461,0.4782608695652174,479
0.92,0.7058823529411765,0.631578947368421,480
0.86,0.5714285714285714,0.34782608695652173,481
0.8733333333333333,0.6666666666666666,0.2727272727272727,482
0.8933333333333333,0.5454545454545454,0.35294117647058826,483
0.9,0.5454545454545454,0.375,484
0.88,1.0,0.21739130434782608,485
0.9,0.5454545454545454,0.375,486
0.9066666666666666,0.5384615384615384,0.4666666666666667,487
0.9066666666666666,0.875,0.35,488
0.8866666666666667,0.8888888888888888,0.3333333333333333,489
0.9333333333333333,0.8,0.631578947368421,490
0.88,0.8,0.3333333333333333,491
0.9266666666666666,0.75,0.5294117647058824,492
0.9333333333333333,0.6666666666666666,0.18181818181818182,493
0.9133333333333333,0.7777777777777778,0.3888888888888889,494
0.8733333333333333,0.4444444444444444,0.2222222222222222,495
0.88,0.6,0.3,496
0.9,0.6363636363636364,0.3888888888888889,497
0.9133333333333333,0.6666666666666666,0.375,498
0.9,0.7142857142857143,0.47619047619047616,499
